Timestamp,Open,High,Low,Close,Volume,Symbol,hourly_return,fast_close,slow_close,crossover_long,crossover_short,crossover_signal,fast_vol,slow_vol,vol_trend_long,vol_trend_short,vol_trend_signal,bollinger_mid_band,bollinger_std,bollinger_upper_band,bollinger_lower_band,bollinger_long,bollinger_short,bollinger_signal
2019-08-27 16:00:00+00:00,10177.6,10235.1,10153.5,10178.0,158.69046640000002,BTC/USD,3.9301996541452056e-05,10172.258593062079,10195.10945933535,0.0,-1.0,-1.0,0.002354060707580889,0.003662713094043937,1.0,0.0,1.0,10207.060000000001,74.11871984579072,10281.178719845791,10132.941280154211,0.0,0.0,0.0
2019-08-27 17:00:00+00:00,10178.0,10184.2,10150.5,10178.4,67.54886607,BTC/USD,3.9300451955215365e-05,10175.329296622553,10193.750189622828,0.0,-1.0,-1.0,0.0016956913808056256,0.003506901030373246,1.0,0.0,1.0,10202.25,72.61112354975461,10274.861123549754,10129.638876450246,0.0,0.0,0.0
2019-08-27 18:00:00+00:00,10181.2,10212.1,10163.8,10180.0,92.7901879,BTC/USD,0.00015719562996152625,10177.664648346077,10192.647505506096,0.0,-1.0,-1.0,0.001202369717935762,0.0033612311135211314,1.0,0.0,1.0,10196.1,68.73411012544396,10264.834110125445,10127.365889874556,0.0,0.0,0.0
2019-08-27 19:00:00+00:00,10180.0,10182.4,10115.0,10155.2,123.5715824,BTC/USD,-0.0024361493123771227,10166.432324089352,10189.68363974055,0.0,-1.0,-1.0,0.0018409252254430733,0.0032784898280175433,1.0,0.0,1.0,10185.630000000001,56.59241254704123,10242.222412547042,10129.03758745296,0.0,0.0,0.0
2019-08-27 20:00:00+00:00,10156.6,10182.0,10131.1,10144.9,125.19807390000001,BTC/USD,-0.0010142587049000173,10155.666162004567,10186.181792603276,0.0,-1.0,-1.0,0.0013028630581043653,0.0031484721397595245,1.0,0.0,1.0,10175.845,43.87759858851068,10219.72259858851,10131.967401411488,0.0,0.0,0.0
2019-08-27 21:00:00+00:00,10144.9,10151.8,10101.1,10130.9,105.7007543,BTC/USD,-0.0013800037457244452,10143.283080979218,10181.907040612296,0.0,-1.0,-1.0,0.0009420528200865938,0.003031560557447241,1.0,0.0,1.0,10166.984999999999,32.067614011971266,10199.05261401197,10134.917385988028,1.0,0.0,1.0
2019-08-27 22:00:00+00:00,10130.9,10151.6,10103.3,10125.1,107.7419146,BTC/USD,-0.0005725058977977815,10134.19154048114,10177.559386247207,0.0,-1.0,-1.0,0.0007749911841572551,0.002910632069167804,1.0,0.0,1.0,10161.804999999998,29.865725382640527,10191.670725382639,10131.939274617358,1.0,0.0,1.0
2019-08-27 23:00:00+00:00,10125.1,10207.4,10125.1,10177.3,110.3349027,BTC/USD,0.005155504636991104,10155.745770250607,10177.539722568583,0.0,-1.0,-1.0,0.0037460160153011397,0.0031971841285608647,0.0,-1.0,-1.0,10161.809999999998,29.868446649648106,10191.678446649647,10131.941553350349,0.0,0.0,0.0
2019-08-28 00:00:00+00:00,10177.3,10180.0,10125.3,10139.2,71.78978331,BTC/USD,-0.0037436255195384405,10147.47288512338,10174.658718588098,0.0,-1.0,-1.0,0.004466849222626527,0.0032259632129034983,0.0,-1.0,-1.0,10160.969999999998,30.273926596638525,10191.243926596637,10130.696073403358,0.0,0.0,0.0
2019-08-28 01:00:00+00:00,10139.2,10154.5,10086.9,10086.9,68.0352019,BTC/USD,-0.005158197885434812,10117.186442558163,10168.117655462922,0.0,-1.0,-1.0,0.0041323724760168835,0.003357385608924631,0.0,-1.0,-1.0,10153.834999999997,30.062938803007324,10183.897938803004,10123.77206119699,1.0,0.0,1.0
2019-08-28 02:00:00+00:00,10086.9,10127.1,10073.4,10114.7,119.75260949999999,BTC/USD,0.002756049926141868,10115.943221279009,10164.166094474052,0.0,-1.0,-1.0,0.004570295085506663,0.003362699270425192,0.0,-1.0,-1.0,10149.564999999999,29.198292578048765,10178.763292578047,10120.36670742195,1.0,0.0,1.0
2019-08-28 03:00:00+00:00,10114.7,10128.4,10063.0,10077.9,110.94299769999999,BTC/USD,-0.0036382690539512597,10096.921610638952,10157.828985614346,0.0,-1.0,-1.0,0.0038863159020891373,0.003343125975949298,0.0,-1.0,-1.0,10144.959999999997,32.84126736447437,10177.801267364472,10112.118732635523,1.0,0.0,1.0
2019-08-28 04:00:00+00:00,10077.8,10110.0,10068.7,10069.6,64.96904899,BTC/USD,-0.0008235842784706238,10083.260805319278,10151.38949441427,0.0,-1.0,-1.0,0.0028225660273172573,0.00321722243663941,1.0,0.0,1.0,10139.139999999998,35.39984240226011,10174.539842402257,10103.740157597738,1.0,0.0,1.0
2019-08-28 05:00:00+00:00,10069.1,10156.0,10016.3,10131.0,185.0507709,BTC/USD,0.0060975609756097615,10107.130402659814,10149.910248104912,0.0,-1.0,-1.0,0.004978094242564102,0.003587965092302696,0.0,-1.0,-1.0,10138.489999999998,35.42524969268475,10173.915249692684,10103.064750307312,0.0,0.0,0.0
2019-08-28 06:00:00+00:00,10131.0,10209.8,10111.7,10184.3,137.6233683,BTC/USD,0.005261079853913664,10145.715201330046,10152.391354595109,0.0,-1.0,-1.0,0.00393910437061816,0.0037477624980421483,0.0,-1.0,-1.0,10140.599999999997,36.87853462095621,10177.478534620954,10103.72146537904,0.0,-1.0,-1.0
2019-08-28 07:00:00+00:00,10184.3,10196.1,10136.4,10152.0,54.92092487,BTC/USD,-0.003171548363657739,10148.85760066503,10152.363265153765,0.0,-1.0,-1.0,0.005106455087391446,0.0037156348306671815,0.0,-1.0,-1.0,10142.849999999997,36.084878010771085,10178.934878010768,10106.765121989225,0.0,0.0,0.0
2019-08-28 08:00:00+00:00,10155.6,10161.2,10110.2,10115.6,52.13725953,BTC/USD,-0.0035855003940109542,10132.2288003325,10149.7372108725,0.0,-1.0,-1.0,0.004332035234497508,0.003696931935868271,0.0,-1.0,-1.0,10142.884999999998,36.056669942855486,10178.941669942855,10106.828330057142,0.0,0.0,0.0
2019-08-28 09:00:00+00:00,10115.6,10150.0,10066.1,10146.6,87.74554092,BTC/USD,0.003064573529993231,10139.414400166253,10149.514111291084,0.0,-1.0,-1.0,0.004201467815699051,0.0036712713699282983,0.0,-1.0,-1.0,10141.259999999998,35.057132317338485,10176.317132317337,10106.20286768266,0.0,0.0,0.0
2019-08-28 10:00:00+00:00,10146.6,10146.6,10105.6,10126.4,48.58127511,BTC/USD,-0.001990814657126583,10132.907200083126,10147.87716301436,0.0,-1.0,-1.0,0.003402215042665822,0.003573003053516492,1.0,0.0,1.0,10139.579999999998,34.916616463551286,10174.49661646355,10104.663383536446,0.0,0.0,0.0
2019-08-28 11:00:00+00:00,10126.4,10147.1,10105.0,10139.6,43.60015965,BTC/USD,0.0013035234634224402,10136.253600041564,10147.293221948075,0.0,-1.0,-1.0,0.0026832368472514837,0.003466490784425321,1.0,0.0,1.0,10137.679999999997,33.75337176139202,10171.433371761388,10103.926628238605,0.0,0.0,0.0
2019-08-28 12:00:00+00:00,10139.6,10200.0,10131.9,10153.8,88.63693214,BTC/USD,0.0014004497218824685,10145.026800020782,10147.750626918025,0.0,-1.0,-1.0,0.002006737486342114,0.0033646396655684957,1.0,0.0,1.0,10136.469999999998,32.64754524502404,10169.11754524502,10103.822454754974,0.0,0.0,0.0
2019-08-28 13:00:00+00:00,10153.8,10297.7,10153.8,10171.3,425.9739504,BTC/USD,0.0017234926825424601,10158.163400010391,10149.400576126634,1.0,0.0,1.0,0.0015128434812668363,0.003274818605443963,1.0,0.0,1.0,10136.114999999996,32.20319165286498,10168.318191652861,10103.911808347131,0.0,-1.0,-1.0
2019-08-28 14:00:00+00:00,10171.7,10235.5,10155.7,10211.1,131.3705963,BTC/USD,0.0039129708100242855,10184.631700005197,10153.71010370911,1.0,0.0,1.0,0.0019272231786326614,0.0033083469044896847,1.0,0.0,1.0,10137.669999999996,35.058118663301244,10172.728118663297,10102.611881336696,0.0,-1.0,-1.0
2019-08-28 15:00:00+00:00,10210.8,10259.0,10194.7,10240.0,152.6858488,BTC/USD,0.0028302533517445827,10212.315850002598,10159.719896252926,1.0,0.0,1.0,0.0013697735545066718,0.0032529894286745403,1.0,0.0,1.0,10141.909999999996,41.77441800910694,10183.684418009103,10100.13558199089,0.0,-1.0,-1.0
2019-08-28 16:00:00+00:00,10240.0,10259.3,10202.5,10229.9,92.72971022,BTC/USD,-0.0009863281249999911,10221.107925001299,10164.594635509668,1.0,0.0,1.0,0.0024660849954984236,0.003162738362545346,1.0,0.0,1.0,10146.159999999996,46.185545699694465,10192.34554569969,10099.974454300302,0.0,-1.0,-1.0
2019-08-28 17:00:00+00:00,10230.1,10269.0,10182.8,10196.0,170.866145,BTC/USD,-0.0033138153843145224,10208.55396250065,10166.770639550059,1.0,0.0,1.0,0.003096857883660008,0.0032025773068260293,1.0,0.0,1.0,10149.414999999997,47.33322272657811,10196.748222726575,10102.081777273419,0.0,0.0,0.0
2019-08-28 18:00:00+00:00,10195.9,10195.9,9533.0,9702.2,2693.013495,BTC/USD,-0.04843075715967038,9955.376981250325,10134.656155988254,0.0,-1.0,-1.0,0.028990816095580383,0.012955125782692404,0.0,-1.0,-1.0,10128.269999999997,110.74771281943612,10239.017712819434,10017.52228718056,1.0,0.0,1.0
2019-08-28 19:00:00+00:00,9702.2,9739.5,9611.9,9672.8,441.4861154,BTC/USD,-0.003030240563995923,9814.088490625161,10102.798137690253,0.0,-1.0,-1.0,0.024462288326036547,0.012498315880521008,0.0,-1.0,-1.0,10103.044999999996,149.6239196856724,10252.66891968567,9953.421080314323,1.0,0.0,1.0
2019-08-28 20:00:00+00:00,9675.9,9700.0,9638.1,9666.6,232.45632149999997,BTC/USD,-0.0006409726242658786,9740.34424531258,10072.77035637638,0.0,-1.0,-1.0,0.01911582463346666,0.012076276237828329,0.0,-1.0,-1.0,10079.414999999997,178.20280367278528,10257.617803672783,9901.212196327211,1.0,0.0,1.0
2019-08-28 21:00:00+00:00,9666.6,9735.6,9631.8,9715.4,773.3038027000001,BTC/USD,0.005048310678004597,9727.87212265629,10048.21504807098,0.0,-1.0,-1.0,0.015483799800762135,0.0118356669326475,0.0,-1.0,-1.0,10060.839999999997,195.86768197460316,10256.7076819746,9864.972318025393,1.0,0.0,1.0
2019-08-28 22:00:00+00:00,9720.8,9735.0,9678.7,9732.7,192.1816862,BTC/USD,0.0017806780986888704,9730.286061328145,10026.573408686845,0.0,-1.0,-1.0,0.011091688858333327,0.011472763583983147,1.0,0.0,1.0,10041.739999999996,208.55361395750427,10250.293613957501,9833.186386042491,1.0,0.0,1.0
2019-08-28 23:00:00+00:00,9732.7,9745.9,9700.0,9716.1,179.66947290000002,BTC/USD,-0.001705590432254156,9723.193030664072,10005.312120772818,0.0,-1.0,-1.0,0.007941565041612798,0.011072194786623586,1.0,0.0,1.0,10023.649999999998,220.59566369741725,10244.245663697415,9803.05433630258,1.0,0.0,1.0
2019-08-29 00:00:00+00:00,9716.1,9716.1,9642.1,9687.3,180.43014509999998,BTC/USD,-0.0029641522833236955,9705.246515332035,9983.567484457837,0.0,-1.0,-1.0,0.0057860536823887716,0.01068791768750297,1.0,0.0,1.0,10004.534999999996,232.63917684960492,10237.174176849601,9771.895823150391,1.0,0.0,1.0
2019-08-29 01:00:00+00:00,9687.4,9702.6,9667.1,9690.1,146.92602409999998,BTC/USD,0.00028903822530534917,9697.673257666018,9963.529379298398,0.0,-1.0,-1.0,0.004291411889888456,0.010334975293023163,1.0,0.0,1.0,9982.489999999996,240.77234038555017,10223.262340385547,9741.717659614445,1.0,0.0,1.0
2019-08-29 02:00:00+00:00,9690.1,9714.5,9651.6,9670.9,116.8142189,BTC/USD,-0.0019814037006842256,9684.286628833008,9943.574710566676,0.0,-1.0,-1.0,0.0031240915746099497,0.009975386356668468,1.0,0.0,1.0,9956.819999999996,245.4466553684876,10202.266655368483,9711.37334463151,1.0,0.0,1.0
2019-08-29 03:00:00+00:00,9670.9,9670.9,9530.0,9587.4,528.473516,BTC/USD,-0.00863414987229727,9635.843314416503,9919.316516830158,0.0,-1.0,-1.0,0.004964015457421433,0.009777879292786508,1.0,0.0,1.0,9928.589999999997,254.13158609789045,10182.721586097887,9674.458413902106,1.0,0.0,1.0
2019-08-29 04:00:00+00:00,9587.4,9614.9,9555.7,9605.2,235.60413419999998,BTC/USD,0.0018566034587064184,9620.521657208252,9897.94717746153,0.0,-1.0,-1.0,0.00547483166333054,0.009503382163510229,1.0,0.0,1.0,9903.069999999996,259.9248213173182,10162.994821317314,9643.145178682678,1.0,0.0,1.0
2019-08-29 05:00:00+00:00,9605.2,9627.3,9581.0,9588.0,98.67432045,BTC/USD,-0.0017906967059510004,9604.260828604125,9876.883867785973,0.0,-1.0,-1.0,0.0038735652654007,0.009174555795171095,1.0,0.0,1.0,9875.139999999996,262.3795852135596,10137.519585213555,9612.760414786437,1.0,0.0,1.0
2019-08-29 06:00:00+00:00,9588.0,9588.0,9376.9,9532.3,471.12852819999995,BTC/USD,-0.005809345014601619,9568.280414302062,9853.489904053402,0.0,-1.0,-1.0,0.0037268441921330625,0.008906745502094972,1.0,0.0,1.0,9845.434999999996,266.04093724363355,10111.47593724363,9579.394062756362,1.0,0.0,1.0
2019-08-29 07:00:00+00:00,9532.3,9549.1,9307.8,9390.0,591.4954457,BTC/USD,-0.014928191517262324,9479.140207151031,9822.052384213152,0.0,-1.0,-1.0,0.007337342830089237,0.009179000762413214,1.0,0.0,1.0,9807.954999999996,275.06657658215875,10083.021576582156,9532.888423417837,1.0,0.0,1.0
2019-08-29 08:00:00+00:00,9390.0,9465.1,9389.9,9406.6,257.8358023,BTC/USD,0.0017678381256656106,9442.870103575515,9793.897382425372,0.0,-1.0,-1.0,0.008553504794166326,0.008954274035211885,1.0,0.0,1.0,9770.594999999998,276.36098527868825,10046.955985278686,9494.234014721309,1.0,0.0,1.0
2019-08-29 09:00:00+00:00,9407.1,9491.3,9407.1,9480.5,113.0841683,BTC/USD,0.00785618608211247,9461.685051787757,9772.6756277858,0.0,-1.0,-1.0,0.009348613540776207,0.009073099083805764,0.0,-1.0,-1.0,9736.054999999997,266.64216801390285,10002.6971680139,9469.412831986094,0.0,0.0,0.0
2019-08-29 10:00:00+00:00,9480.5,9480.6,9438.0,9452.4,86.39908482,BTC/USD,-0.002963978693106939,9457.042525893878,9751.004325114694,0.0,-1.0,-1.0,0.007285084430116,0.008762605240559522,1.0,0.0,1.0,9698.119999999997,248.87895937794497,9946.998959377943,9449.241040622052,0.0,0.0,0.0
2019-08-29 11:00:00+00:00,9452.4,9494.8,9437.0,9450.0,140.1223776,BTC/USD,-0.0002539037704709646,9453.521262946939,9730.651203174382,0.0,-1.0,-1.0,0.005152940361706789,0.008475745585468267,1.0,0.0,1.0,9658.619999999997,219.2809531652225,9877.90095316522,9439.339046834775,0.0,0.0,0.0
2019-08-29 12:00:00+00:00,9450.0,9484.2,9375.0,9451.4,309.2378046,BTC/USD,0.00014814814814800847,9452.46063147347,9711.781242576344,0.0,-1.0,-1.0,0.0036568901620632915,0.008203995569329605,1.0,0.0,1.0,9619.694999999996,177.6861173234119,9797.381117323408,9442.008882676584,0.0,0.0,0.0
2019-08-29 13:00:00+00:00,9455.0,9489.8,9445.2,9450.5,229.5729043,BTC/USD,-9.522398798056386e-05,9451.480315736735,9694.136274010207,0.0,-1.0,-1.0,0.002585819376136837,0.00793581017058201,1.0,0.0,1.0,9582.419999999996,118.895299362598,9701.315299362594,9463.5247006374,1.0,0.0,1.0
2019-08-29 14:00:00+00:00,9450.5,9450.6,9356.5,9414.2,236.8219946,BTC/USD,-0.003841066610232202,9432.840157868368,9675.242168983894,0.0,-1.0,-1.0,0.0029309834121311437,0.007680432629919556,1.0,0.0,1.0,9568.019999999997,121.04572254881147,9689.065722548808,9446.974277451185,1.0,0.0,1.0
2019-08-29 15:00:00+00:00,9403.8,9627.5,9403.8,9502.0,572.2078557,BTC/USD,0.009326336810350222,9467.420078934185,9663.555471103897,0.0,-1.0,-1.0,0.007221767993411734,0.007956445958730247,1.0,0.0,1.0,9559.479999999998,119.27642198733437,9678.756421987333,9440.203578012663,0.0,0.0,0.0
2019-08-29 16:00:00+00:00,9502.0,9533.5,9471.4,9471.4,208.42061619999998,BTC/USD,-0.0032203746579667625,9469.410039467093,9650.599276682107,0.0,-1.0,-1.0,0.006627320632565313,0.00770068687197261,1.0,0.0,1.0,9549.719999999998,118.02958415938554,9667.749584159383,9431.690415840612,0.0,0.0,0.0
2019-08-29 17:00:00+00:00,9471.4,9557.2,9471.4,9532.7,230.73741859999998,BTC/USD,0.006472116054648813,9501.055019733547,9642.653493090205,0.0,-1.0,-1.0,0.006047989174601521,0.00769843719094917,1.0,0.0,1.0,9540.584999999997,111.41660215981042,9652.001602159808,9429.168397840187,0.0,0.0,0.0
2019-08-29 18:00:00+00:00,9532.7,9593.8,9473.9,9487.0,236.3621793,BTC/USD,-0.004794024777869943,9494.027509866773,9632.167760714097,0.0,-1.0,-1.0,0.006569899276987835,0.007503835702252069,1.0,0.0,1.0,9528.299999999997,102.29067972151748,9630.590679721516,9426.00932027848,0.0,0.0,0.0
2019-08-29 19:00:00+00:00,9487.0,9512.4,9435.9,9502.2,197.28897769999998,BTC/USD,0.001602192473911801,9498.113754933387,9623.415860708648,0.0,-1.0,-1.0,0.004858718524436961,0.0072786167241952445,1.0,0.0,1.0,9517.604999999998,92.31781190394496,9609.922811903944,9425.287188096052,0.0,0.0,0.0
2019-08-29 20:00:00+00:00,9502.2,9528.0,9478.8,9522.3,142.0253742,BTC/USD,0.0021152996148259273,9510.206877466693,9616.609351026895,0.0,-1.0,-1.0,0.0035855004869200847,0.0070709123947444085,1.0,0.0,1.0,9509.354999999998,83.28561811144722,9592.640618111445,9426.06938188855,0.0,0.0,0.0
2019-08-29 21:00:00+00:00,9528.0,9539.7,9483.6,9510.1,130.9904658,BTC/USD,-0.0012812030706865762,9510.153438733347,9609.442270795005,0.0,-1.0,-1.0,0.002980518736883828,0.006830359095764779,1.0,0.0,1.0,9500.354999999998,71.63694632619851,9571.991946326196,9428.7180536738,0.0,0.0,0.0
2019-08-29 22:00:00+00:00,9509.5,9516.0,9479.0,9482.9,81.26345529999999,BTC/USD,-0.00286011713862111,9496.526719366673,9600.929917670916,0.0,-1.0,-1.0,0.002739642652075565,0.0066188164431407945,1.0,0.0,1.0,9490.954999999998,59.363762426828536,9550.318762426827,9431.59123757317,0.0,0.0,0.0
2019-08-29 23:00:00+00:00,9482.9,9525.7,9436.8,9484.3,298.6038332,BTC/USD,0.00014763416254526263,9490.413359683336,9593.086724556553,0.0,-1.0,-1.0,0.0021650084017152873,0.00639753566204241,1.0,0.0,1.0,9485.799999999997,54.85302851108011,9540.653028511078,9430.946971488916,0.0,0.0,0.0
2019-08-30 00:00:00+00:00,9484.7,9539.6,9415.3,9450.3,172.86497649999998,BTC/USD,-0.0035848718408316715,9470.356679841669,9583.487226726344,0.0,-1.0,-1.0,0.002364762481167081,0.006219161172730106,1.0,0.0,1.0,9478.054999999997,47.55740547785087,9525.612405477848,9430.497594522145,0.0,0.0,0.0
2019-08-30 01:00:00+00:00,9450.3,9466.1,9350.5,9452.1,454.53966210000004,BTC/USD,0.0001904701438051326,9461.228339920835,9574.656431956651,0.0,-1.0,-1.0,0.0021877470312846596,0.006013950542246573,1.0,0.0,1.0,9471.259999999997,40.154142474842615,9511.41414247484,9431.105857525154,0.0,0.0,0.0
2019-08-30 02:00:00+00:00,9455.2,9476.9,9429.9,9432.9,94.25476513,BTC/USD,-0.0020312946329388293,9447.064169960417,9565.131035829017,0.0,-1.0,-1.0,0.0016799929618735024,0.005815285047349319,1.0,0.0,1.0,9466.289999999997,38.31059905555111,9504.600599055548,9427.979400944447,0.0,0.0,0.0
2019-08-30 03:00:00+00:00,9432.9,9475.0,9425.8,9466.5,104.1592663,BTC/USD,0.003562001081321764,9456.782084980208,9558.504986886157,0.0,-1.0,-1.0,0.0033175683655211553,0.005734835971986351,1.0,0.0,1.0,9470.114999999996,33.85231508829644,9503.967315088292,9436.2626849117,0.0,0.0,0.0
2019-08-30 04:00:00+00:00,9469.4,9490.1,9443.9,9482.3,48.96315608,BTC/USD,0.0016690434690751488,9469.541042490104,9553.386614537221,0.0,-1.0,-1.0,0.002378007261474652,0.005571085366176412,1.0,0.0,1.0,9473.899999999996,30.43664688626876,9504.336646886264,9443.463353113728,0.0,0.0,0.0
2019-08-30 05:00:00+00:00,9494.0,9511.8,9480.0,9499.3,132.4738442,BTC/USD,0.0017928139797307452,9484.42052124505,9549.754563545457,0.0,-1.0,-1.0,0.0017031383811961422,0.005412957804577125,1.0,0.0,1.0,9474.839999999995,30.93739688970275,9505.777396889698,9443.902603110291,0.0,0.0,0.0
2019-08-30 06:00:00+00:00,9499.3,9566.3,9478.1,9479.8,211.38705069999997,BTC/USD,-0.0020527828366300183,9482.110260622525,9545.057811396438,0.0,-1.0,-1.0,0.0025253008173133445,0.005245613963542545,1.0,0.0,1.0,9476.209999999995,30.494898624203742,9506.704898624199,9445.715101375792,0.0,0.0,0.0
